index,corp_code,corp_name,corp_eng_name,stock_code,modify_date
20874,00172103,코리아이앤디,Coreaelectronics & development.inc,027440,
20879,00263955,트래픽아이티에스, ,038050,
20912,00261601,호성,"HOSUNG, INC.",035870,
20975,00265254,넥스텔,NEXTEL INCORPORATED.,037220,
21030,00255266,쓰리알,3R,037730,
21046,00259916,그로웰텔레콤,"GrowellTelecom Co., Ltd.",035780,
21056,00131434,서통,SUTTONG,001150,
21268,00271352,테크메이트,Techmate Corporation,043690,
21306,00244932,한아시스템,"HANA SYSTEMS, INC",036020,
21307,00348052,엔에스아이,"NSI, Inc",053250,
21363,00367598,케이티씨텔레콤,"KTC Telecom CO., Ltd.",055810,
21540,00267720,신한SIT,"SHIN HAN SIT CO.,LTD",054530,
21592,00147949,스마텔,Smartel corporation,004190,
21654,00203458,동방라이텍,"DONGBANG Litech CO., LTD",025690,
21687,00130000,아이텍스필,i-TEX F.I.L. LTD.,008030,
21696,00145534,이수세라믹,"ISU CERAMICS., LTD",032180,
21702,00425360,코크렙제2호기업구조조정부동산투자회사,KOCREF CR-REIT2,070540,
21877,00141334,영풍산업,YOUNG POONG MINING & CONSTRUCTION CORPORATION,002850,
21887,00384452,모닷텔,"MODOTTEL Co.,Ltd.",048150,
21925,00103583,광덕물산,"KWANGDUKMOOLSAN CO.,LTD",003590,
21944,00162142,동원증권,Dongwon Securities,005890,
21976,00236021,우주통신,"WOO JU COMMUNICATION CO., LTD.",054080,
22212,00106483,기라정보통신,"Kira Information&Communications Co.,Ltd",019930,
22248,00208374,텔슨전자,TelsonElectronics,027350,
22250,00309983,하이콤정보통신,Hycom Data Communications Inc.,048540,
22309,00277727,미래에셋굿라이프혼합형자녀를위한펀드5-1,MIRAEASSETGOODLIFEBALANCEDFUND5-1,037500,
22311,00136217,한메엔에스,"HANME NS CO.,LTD",006150,
22359,00229827,이지클럽,"EASYCLUB CO., LTD.",038980,
22559,00247902,넷컴스토리지,NETCOM STORAGE,037010,
22584,00318477,모디아,"MODIA CO., LTD.",046000,
22634,00246815,성진산업,"SUNG JIN INDUSTRIAL CO., LTD.",037650,
22639,00260921,아이엠아이티,"IMIT. CO., LTD.",038100,
22641,00247762,맥시스템,"MAC SYSTEM CO., LTD.",036880,
22696,00350224,슈마일렉트론,"SUMA Electron Co., Ltd.",056500,
22980,00101992,센추리,CENTURY CORP,006750,
22984,00151614,베네데스하이텍,BENEDES HI-TECH Inc,009360,
22987,00179832,에스오케이,"SOK Co., Ltd.",032610,
23093,00241120,세원텔레콤,Sewon Telecom Ltd.,036910,
23249,00277985,한강구조조정기금,HANKANG RESTRUCTURING FUND,036060,
23324,00325918,케이엔티,Korea Neo Technology Co. Ltd,036590,
23445,00110981,대아리드선,"DAEA LEAD WIRE CO.,LTD",009940,
23530,00104467,국민은행,Kookmin Bank ,031150,
23544,00257361,월드텔레콤,"WORLD TELECOM CO.,LTD",047610,
23649,00358730,업필,"Up Feel CO.,LTD.",054370,
23855,00248406,화림모드,"HWARIMMODE CO.,LTD",045920,
23925,00110963,대아건설,DaeaConstruction,000380,
23984,00267021,창민테크,"CHANG MIN TECH CO., LTD",042960,
24079,00330406,씨제이엔터테인먼트,CJ Entertainment INC.,049370,
24151,00110079,대백쇼핑,Debec Shopping,027700,
24334,00141440,지니웍스,"GenieWorks Co.,Ltd.",036600,
24352,00135670,신광기업,"SHINKWANG ENTERPRISE CO.,LTD",001580,
24387,00144933,유진종합개발,YujinDevelopment&Construction,023420,
24402,00371139,휘튼,"FITTON Co., Ltd",066480,
24508,00218654,엠바이엔,MbyN Inc,031970,
24523,00115852,두산건설, ,002950,
24543,00113696,대호,DAEHO CORPORATION,001980,
24582,00253514,한신코퍼레이션,HAHN SHIN CORPORATION,037120,
24612,00105509,금강화섬,"KUMKANG TRADING CO.,LTD",010730,
24809,00163178,우리증권,"WOORI SECURITIES CO.,LTD",001280,
24843,00264185,피코소프트,"picosoft co.,ltd.",039580,
24844,00265157,바이오시스,"Biosys co.,ltd",035960,
24856,00270405,윌텍정보통신,Willtek corporation,039390,
24870,00125406,삼도물산,SAMDO CORPORATION,002930,
24953,00258731,현대멀티캡,"Hyundai MultiCAV Co.,Ltd",035910,
25032,00822572,씨아이에스,Creative & Innovative System Corporation,144630,
25057,00580603,코리아퍼시픽01호선박투자회사,"Korea Pacific No.01 Ship Investment Co.,Ltd.",090970,
25058,00580612,코리아퍼시픽02호선박투자회사,"Korea Pacific No.02 Ship Investment Co.,Ltd.",090980,
25087,00317830,신양오라컴디스플레이,"SHINYANG AURACOM DISPLAY Co.,Ltd.",086830,
25323,00311030,미래에셋증권,"MIRAE ASSET SECURITIES CO.,LTD",037620,
25476,00439053,이룸지엔지,"EROOM G&G CO.,LTD.",050640,
25600,00992312,에스와이이노베이션,"SY Innovation Co., Ltd.",194860,
25630,00580621,코리아퍼시픽03호선박투자회사,"Korea Pacific No.03 Ship Investment Co.,Ltd.",090990,
25631,00580630,코리아퍼시픽04호선박투자회사,"Korea Pacific No.04 Ship Investment Co.,Ltd.",091000,
25643,00262123,유아이에너지,UI Energy Corporation,050050,
25665,00533696,아시아퍼시픽14호선박투자회사,"ASIA PACIFIC NO. 14 SHIP INVESTMENT CO.,LTD",083610,
25795,00533757,아시아퍼시픽13호선박투자회사,"ASIA PACIFIC NO. 13 SHIP INVESTMENT CO.,LTD",083600,
25796,00533580,아시아퍼시픽10호선박투자회사,"ASIA PACIFIC NO. 10 SHIP INVESTMENT CO.,LTD",083570,
25797,01041217,현대에이블기업인수목적1호,Hyundai Able 1st Special Purpose Acquisition Company,204760,
25798,00533793,아시아퍼시픽11호선박투자회사,"ASIA PACIFIC NO. 11 SHIP INVESTMENT CO.,LTD",083580,
25799,00533836,아시아퍼시픽12호선박투자회사,"ASIA PACIFIC NO. 12 SHIP INVESTMENT CO.,LTD",083590,
25812,00144766,호반산업,"HOBAN INDUSTRIAL CO.,LTD.",004320,
25863,00525527,실리콘화일,SiliconFileTechnologiesInc.,082930,
25980,00372989,비엔씨컴퍼니,"BNC COMPANY CO.,LTD.",058370,
26051,00529523,동북아11호선박투자회사,DONGBUKA NO.11 SHIP INVESTMENT CO.,083360,
26052,00526474,동북아14호선박투자회사,DONGBUKA NO.14 SHIP INVESTMENT CO.,083390,
26104,00302801,디아이디,D.IDCorporation,074130,
26164,00124018,부산방직공업,BusanTextile,025270,
26172,00255071,현대에이치씨엔동작방송,"HCN DONGFAK Sysems Co., Ltd",034750,
26287,00364926,플렉스컴,FLEXCOM INC.,065270,
26365,00350491,웹솔루스,"WEBSOLUS CO.,LTD.",160350,
26507,00450214,마이스코,mysco,088700,
26672,01022054,솔트웍스,"Soltworks Co., Ltd.",222520,
26679,00164955,현대페인트,"Hyundai Paint co.,LTD",011720,
26691,00790501,한진해운,"HANJIN SHIPPING CO., LTD.",117930,
26701,00272412,글라소울,"Glassoul Co.,Ltd",045050,
26713,00207542,팬택자산관리,PANTECH PROPERTY MANAGEMENT INC.,025930,
26781,00394778,케이엔씨글로벌,"K&C Global Co., Ltd",068150,
26841,00446460,아이디에스,"InternationalDisplaySolutionsCo.,Ltd.",078780,
26862,00188946,훈영,"Hoonyoung CO.,LTD.",017170,
26900,00137702,한솔아트원제지,"Hansol Artone Paper Co., Ltd.",007190,
26953,00418476,엠제이비,"MJB CO., Ltd.",074150,
27153,00587101,바다로3호선박투자회사,Badaro No.3 Ship Investment Company,092630,
27316,00351047,아이팩토리,"i-factory Co.,Ltd",053810,
27512,00778040,거북선5호선박투자회사,Turtleship No.5 Ship Investment Company,114130,
27513,00778059,거북선6호선박투자회사,Turtleship No. 6 Ship Investment Company,114140,
27610,00126229,삼성물산,Samsung C&T Corporation,000830,
27626,00496003,피엘에이,"PLA Co., Ltd.",082390,
27838,00359030,닉스테크,"NICSTECH CO., LTD",063840,
28137,00510914,아시아퍼시픽9호선박투자회사,"ASIA PACIFIC NO. 9 SHIP INVESTMENT CO.,LTD",081940,
28196,00697329,거북선4호선박투자회사,Turtleship No.4 Ship Investment Company,108890,
28205,00149664,중앙건설,"JOONGANG CONSTRUCTION CO., LTD.",015110,
28226,00318839,미래에셋새천년코리아벤처펀드일호,MIRAEASSETNEWMILLENNIUMKOREAVENTURE FUND1,042950,
28291,00130897,하나은행,Hana Bank,002860,
28320,00183260,에이스하이텍,"Ace Hightech Co., Ltd.",071930,
28405,00246347,태창파로스,"TAECHANG PHAROS.,Ltd.",039850,
28454,00599230,평산차업집단유한공사,PING SHAN TEA GROUP LIMITED,950010,
28469,00970277,스탠다드펌,"Standard Firm Co., Ltd.",179280,
28497,00122922,벽산건설,"BYUCKSAN ENGINEERING & CONSTRUCTION CO.,LTD",002530,
28500,00116860,NH농협증권,"NH INVESTMENT&SECURITIES CO., LTD",016420,
28501,00505569,아시아퍼시픽4호선박투자회사,"ASIA PACIFIC NO.4 SHIP INVESTMENT CO.,LTD.",081210,
28682,00160612,한화화인케미칼,"HANWHA FINE CHEMICAL CO., LTD.",025850,
28743,00659435,정다운,"JUNGDAWN Co.,Ltd.",224090,
28907,00232317,지오엠씨,"GEOMC CO., LTD.",033030,
29009,00130860,에듀패스,EDU-PASS INC.,031950,
29020,00113632,아이디에이치,"IDH CO., LTD.",026230,
29048,00837680,거북선7호선박투자회사,Turtleship No. 7 Ship Investment Company,134000,
29136,00130815,서울상호저축은행,Seoul Mutual Savings Bank,016560,
29189,00248123,와이즈파워,"WISEPOWER CO.,LTD",040670,
29268,00788807,코크렙제15호기업구조조정부동산투자회사,KOCREF15CR-REIT,121550,
29448,00270432,티브로드한빛방송,"TBROAD HANVIT BROADCASTING CO., LTD.",043890,
29477,00648697,거북선3호선박투자회사,Turtleship No.3 Ship Investment Company,102000,
29480,00165529,동성하이켐,"DONGSUNG HIGHCHEM CO., LTD",013450,
29525,00419989,클루넷,"CLUNET CO.,LTD",067130,
29689,00637114,코리아퍼시픽07호선박투자회사,"Korea Pacific No.07 Ship Investment Co., Ltd.",099210,
29723,00361114,씨유전자,"CU ELECTRONICS CO., LTD.",056340,
29803,00125628,삼목강업,"SAMMOK KANG UP CO.,LTD.",158380,
29876,00265227,에스비엠,"SBM CO.,LTD.",037630,
29930,00267669,솔빛미디어,"Solvit Media, Inc",044440,
29953,00693800,에프지엔개발전문자기관리부동산투자회사,"FGN Real Estate Development Investment Trust co.,Ltd.",119250,
29966,00991012,판타지오,"Fantagio Co., LTD",187770,
30003,00164469,현대하이스코,HYUNDAI HYSCO,010520,
30037,00586652,거북선1호선박투자회사,Turtleship No.1 Ship Investment Company,092970,
30078,00345657,코아에스앤아이,"Core S&I Co., Ltd",052350,
30157,00810531,자원메디칼,"JAWON MEDICAL CO., LTD.",181980,
30167,00127370,삼우이엠씨,SamwooEMC,026250,
30182,00261124,어울림정보기술,"Oullim Information Technology, Inc",038320,
30260,00244729,티브로드도봉강북방송,"Tbroad DobongGangbuk Broadcasting Co.,Ltd.",035210,
30419,00138127,티이씨앤코,"TEC&Co Co.,Ltd",008900,
30526,00156521,화인자산관리,Fine Asset Management Corporation,010460,
30809,00120377,로케트전기,"ROCKET ELECTRIC CO.,LTD",000420,
30825,00136970,신일건업,"SHINIL ENGINEERING CO.,LTD",014350,
31044,00148328,제일모직,CHEIL INDUSTRIES INC,001300,
31057,00842479,퓨얼셀파워,"Fuelcellpower Co.,Ltd.",139170,
31095,00907660,아루히,ARUHI Corporation,950100,
31196,00351269,지티앤티,"GT&T CO., LTD.",053870,
31233,00350251,모아에스앤에스,"MOASNS Co., Ltd.",052880,
31241,00206127,어울림엘시스,Oullim Elses Inc.,033280,
31471,00846396,이코리아자기관리부동산투자회사,"e-Corea Real Estate Investment Trusts Co., Ltd",138440,
31492,00144155,SK,"SK Holdings Co., Ltd.",003600,
31539,00678281,에이치앤아이,"H&I.,LTD",103650,
31561,00314888,디에스,"DS CO., LTD",051710,
31620,00653990,유니드코리아,"uNeedkorea Co.,Ltd",110500,
31666,00451116,아이레보,iREVO Inc.,072430,
31710,00159926,포스코티엠씨,"POSCO TMC CO., LTD.",010150,
31802,00648688,거북선2호선박투자회사,Turtleship No.2 Ship Investment Company,101380,
31875,00512550,아시아퍼시픽5호선박투자회사,"ASIA PACIFIC NO.5 SHIP INVESTMENT CO.,LTD.",082240,
31876,00512532,아시아퍼시픽7호선박투자회사,"ASIA PACIFIC NO. 7 SHIP INVESTMENT CO.,LTD",082260,
31877,00512541,아시아퍼시픽6호선박투자회사,"ASIA PACIFIC NO.6 SHIP INVESTMENT CO.,LTD.",082250,
32053,01047929,에스케이제1호기업인수목적,SK No.1 Special Purpose Acquisition Company,207930,
32060,01064315,대우기업인수목적3호,"DAEWOO SPECIAL PURPOSE ACQUISITION 3 CO., LTD.",215580,
32076,01047567,엔에이치에스엘기업인수목적,"NH SL SPECIAL PURPOSE ACQUISITION CO., LTD.",207720,
32270,01043871,케이티비기업인수목적1호,"KTB SPECIAL PURPOSE ACQUISITION COMPANY 1 CO., LTD",204650,
32279,01065536,미래에셋제3호기업인수목적,"MIRAEASSET No.3 SPAC CO.,LTD.",215750,
32304,00636045,넥솔론,Nexolon Company Limited.,110570,
32311,00632331,디피앤케이,"Design Power & Korea Co., Ltd.",189700,
32354,00974459,비앤에스미디어,"B&S MEDIA CO., LTD",156170,
32388,00461690,세화피앤씨,SEWHA P&C INC.,085980,
32423,01111057,에스지에이시스템즈,"SGA SYSTEMS Co., Ltd.",232290,
32688,00823687,웨이포트유한공사,"WAYPORT(H.K.) CO., LIMITED",900130,
32689,00318538,아스팩오일,"ASPACOIL Co.,Ltd",232360,
32704,00855145,하이골드오션2호선박투자회사,"HI GOLD OCEAN NO.2 SHIP INVESTMENT CO., LTD.",139200,
32731,01046179,골든브릿지제2호기업인수목적,"Goldenbridge No.2 Special Purpose Acquisition Co., LTD",206660,
32800,00110495,대성합동지주,"DAESUNG GROUP PARTNERS CO.,LTD.",005620,
32817,00722500,중국원양자원유한공사,"CHINA OCEAN RESOURCES CO.,LTD.",900050,
32838,00533678,아시아퍼시픽15호선박투자회사,"ASIA PACIFIC NO. 15 SHIP INVESTMENT CO.,LTD",083620,
32839,01047716,하나머스트3호기업인수목적,Hana Must Third Special Purpose Acquisition Company,208870,
32862,00686147,신성에프에이,"SHINSUNG FA CO., LTD.",104120,
32949,00686068,신성이엔지,"SHINSUNG ENG CO., LTD.",104110,
33091,00163619,한진피앤씨,"Hanjin P&C CO., LTD",061460,
33218,00967778,나이코,"NYCO CO.,LTD.",192240,
33630,01038161,대우기업인수목적2호,"DAEWOO SPECIAL PURPOSE ACQUISITION 2 CO., LTD.",204440,
33743,00267960,에스에스컴텍,"SS COMTECH Co., Ltd.",036500,
33863,00529310,동북아10호선박투자회사,DONGBUKA NO.10 SHIP INVESTMENT CO.,083350,
34018,01080410,골든브릿지제3호기업인수목적,"Goldenbridge No.3 Special Purpose Acquisition Co., LTD.",219580,
34082,00413824,제이앤유글로벌,JNU GLOBAL INCORPORATION.,086200,
34121,01090301,케이비제8호기업인수목적,KB No.8 Special Purpose Acquistion Company,222390,
34445,01010572,패션플랫폼,"Fashion Platform Co.,Ltd.",256090,
34612,01075047,키움제3호기업인수목적,Kiwoom No.3 Special Purpose Aquisition Company,218710,
34711,01089828,유진기업인수목적3호,"EUGENE SPECIAL PURPOSE ACQUISITION 3 CO., LTD.",221200,
34732,01087079,한화에이스기업인수목적2호,"Hanwha Ace Special Purpose Acquisition 2nd Co., LTD.",219860,
34742,01072660,엔에이치기업인수목적7호,"NH SPECIAL PURPOSE ACQUISITION 7 CO., LTD.",217810,
34778,01091391,교보5호기업인수목적,Kyobo 5 Special Purpose Acquisition Company,223040,
34779,01089961,케이비드림투게더제3호기업인수목적,"KB Dream Together 3rd Special Purpose Acquisition Co., LTD.",221950,
34835,01089387,유안타제2호기업인수목적,"Yuanta 2 SPECIAL PURPOSE ACQUISITION CO.,LTD.",219960,
34887,01111765,에스엠로보틱스,SMROBOTICS Inc.,252940,
34951,01115257,시냅스엠,SCENAPPSM inc.,246830,
35816,01109186,동부제4호기업인수목적,"Dongbu 4th Special Purpose Acquisition Co.,Ltd.",230490,
35877,01095892,태경피엔에스,"TAEKYUNG PNS CO.,LTD",235090,
35918,00130949,카카오엠,Kakao M Corp.,016170,
35930,00202778,썬코어,"Suncore, Inc.",051170,
35934,01090921,케이엠제약,"KM PHARMACY CO.,LTD.",237720,
35935,01102800,키움제4호기업인수목적,Kiwoom No.4 Special Purpose Acquisition Company,226850,
36022,00148717,도레이케미칼,Toray Chemical Korea Inc.,008000,
36056,00959265,디와이엘엔제이,"DYLNJ Co., Ltd",207230,
36082,00447478,엔에스브이,NSV CORPORATION,095300,
36111,00163789,심팩메탈,"SIMPAC METAL Co., Ltd.",090730,
36136,00838421,씨제이이앤엠,CJ E&M Corporation,130960,
36169,01094565,이베스트기업인수목적3호,EBEST SPECIAL PURPOSE ACQUISITION 3 COMPANY,225440,
36193,00842327,완리인터내셔널홀딩스,WANLI INTERNATIONAL HOLDINGS LIMITED,900180,
36267,00156044,하림홀딩스,"HARIM HOLDINGS CO.,LTD.",024660,
36403,00109170,대덕GDS,"DAEDUCK GDS CO.,LTD",004130,
36463,00207223,위너지스,"WINERGYS Co., Ltd",026260,
36467,00454265,스틸플라워,"STEEL FLOWER CO.,LTD",087220,
36665,01170962,GRT,Great Rich Technologies Limited,900290,
36677,00348177,트레이스,"TRAIS Co., Ltd.",052290,
36978,01111020,케이비제9호기업인수목적,KB No.9 Special Purpose Acquisition Company,232270,
36979,01117103,하이에이아이1호기업인수목적,HI AI 1ST Special Purpose Acquisition Company,235010,
37151,00264644,넥스콘테크놀러지,"NEXCON TECHNOLOGY Co., LTD",038990,
37254,00334244,덴소코리아,DENSOKOREAAUTOMOTIVECORPORATION,047060,
37611,00535719,프렉코,"PREXCO CO., LTD.",082220,
37662,00790121,차이나하오란리사이클링유한공사,"China Hao Ran Recycling Co., Ltd.",900090,
38135,00569992,원익테라세미콘,"WONIK TERA SEMICON CO.,LTD.",123100,
38649,00925453,나무기술,"NAMU TECH CO., LTD.",167380,
38984,01130937,한국제4호기업인수목적,"Korea No.4 Special Purpose Acquisition Co., LTD.",240540,
38997,00232496,씨그널엔터테인먼트그룹,Signal Entertainment Group Corp.,099830,
39275,01088458,극동자동화,Kukdong Automation,272420,
39453,00108047,세원화성,"SEWON CHEMICAL CO.,LTD",007910,
39628,00600013,맵스리얼티1,MIRAEASSETMAPS ASIA PACIFIC REAL ESTATE 1 INVESTMENT COMPANY,094800,
40041,00609254,세왕,"SEUNGHWA  CO., LTD.",111610,
40129,01117495,에스와이제이,"SYJ Co., Ltd.",251540,
40154,00835734,피엠디아카데미,PMD ACADEMY CORP.,144740,
40535,01119217,본느,"Bonne Co., Ltd.",242420,
40953,00865382,트러스와이제7호위탁관리부동산투자회사,"TRUS Y 7 REIT CO., Ltd.",140890,
41248,00149877,중앙바이오텍,"CHOONG ANG BIOTECH CO.,LTD",015170,
41476,00123514,보진재,Pochinchai,030950,
41864,01139266,로스웰,"ROTHWELL INTERNATIONAL CO., LIMITED",900260,
41979,01018954,제이에스피브이,"JSPV Co.,Ltd.",250300,
42074,00921475,자비스,"XAVIS CO., Ltd.",230400,
42186,01199985,미래에셋대우기업인수목적1호,"MIRAE ASSET DAEWOO SPECIAL  PURPOSE ACQUISITION 1 CO., LTD.",265480,
42229,00619020,세종머티리얼즈,"Sejong Materials Co., Ltd.",135270,
42237,01179839,신한제3호기업인수목적,"Shinhan 3rd Special Purpose Acquisition Co., Ltd.",257730,
42300,01095397,줌인터넷,ZUM internet Corp.,229480,
42319,01051339,한국비엔씨,BNC Korea Co. Ltd,226610,
42348,01113277,인프라웨어테크놀러지,"INFRAWARE TECHNOLOGY, INC",247300,
42349,01197428,한화에이스기업인수목적3호,"Hanwha Ace Special Purpose Acquisition 3rd Co., LTD.",264290,
42390,00252755,씨앤케이인터내셔널,"CNK INTERNATIONAL CO., LTD",039530,
42529,01181940,아이엘사이언스,"IL SCIENCE CO.,LTD.",122050,
42726,00580180,포인트엔지니어링,"POINT ENGINEERING Co.,Ltd.",176560,
42798,00473400,한컴지엠디,Hancom GMD Inc.,077280,
43070,00100717,아이이,IE Limited,023430,
43303,00133317,에스티씨라이프,"STC LIFE Co.,Ltd.",026220,
43445,01201581,한화수성기업인수목적,"Hanwha Susung Special Purpose Acquisition CO,.LTD",265920,
